GRD_NEWID,MS_POPULATION_20200101
1kmN3049E3985,14
1kmN3050E3985,36
1kmN3051E3985,45
1kmN3052E3985,14
1kmN3053E3985,0
1kmN3054E3985,170
1kmN3055E3985,154
1kmN3056E3985,997
1kmN3057E3985,350
1kmN3058E3985,68
1kmN3059E3985,603
1kmN3060E3985,836
1kmN3061E3985,740
1kmN3062E3985,346
1kmN3063E3985,8
1kmN3064E3985,7
1kmN3065E3985,0
1kmN3066E3985,286
1kmN3067E3985,258
1kmN3068E3985,131
1kmN3069E3985,77
1kmN3070E3985,91
1kmN3071E3985,294
1kmN3072E3985,201
1kmN3073E3985,20
1kmN3074E3985,480
1kmN3075E3985,3479
1kmN3076E3985,1700
1kmN3077E3985,171
1kmN3078E3985,0
1kmN3079E3985,32
1kmN3080E3985,10
1kmN3081E3985,43
1kmN3082E3985,0
1kmN3083E3985,72
1kmN3084E3985,25
1kmN3085E3985,9
1kmN3086E3985,4
1kmN3087E3985,31
1kmN3088E3985,659
1kmN3089E3985,307
1kmN3090E3985,32
1kmN3091E3985,67
1kmN3092E3985,370
1kmN3093E3985,220
1kmN3094E3985,63
1kmN3095E3985,120
1kmN3096E3985,411
1kmN3097E3985,22
1kmN3098E3985,262
1kmN3099E3985,81
1kmN3100E3985,61
1kmN3101E3985,157
1kmN3102E3985,338
1kmN3103E3985,487
1kmN3104E3985,505
1kmN3105E3985,59
1kmN3106E3985,176
1kmN3107E3985,270
1kmN3108E3985,180
1kmN3109E3985,406
1kmN3110E3985,269
1kmN3111E3985,288
1kmN3112E3985,92
1kmN3113E3985,290
1kmN3114E3985,850
1kmN3115E3985,202
1kmN3116E3985,1323
1kmN3117E3985,2151
1kmN3118E3985,251
1kmN3119E3985,1271
1kmN3120E3985,566
1kmN3121E3985,231
1kmN3122E3985,21
1kmN3123E3985,80
1kmN3124E3985,9
1kmN3125E3985,4
1kmN3126E3985,130
1kmN3127E3985,84
1kmN3128E3985,465
1kmN3129E3985,767
1kmN3130E3985,216
1kmN3131E3985,243
1kmN3132E3985,679
1kmN3133E3985,639
1kmN3134E3985,223
1kmN3135E3985,0
1kmN3136E3985,11
1kmN3137E3985,8
1kmN3138E3985,6
1kmN3139E3985,0
1kmN3140E3985,4
1kmN3141E3985,48
1kmN3142E3985,2
1kmN3143E3985,0
1kmN3144E3985,0
1kmN3145E3985,0
1kmN2955E3986,0
1kmN2956E3986,0
1kmN2957E3986,0
1kmN2958E3986,4
1kmN2959E3986,2
1kmN2960E3986,4
1kmN2961E3986,0
1kmN2962E3986,15
1kmN2963E3986,225
1kmN2964E3986,5
1kmN2965E3986,3
1kmN2966E3986,8
1kmN2967E3986,0
1kmN2968E3986,30
1kmN2969E3986,0
1kmN2970E3986,0
1kmN2971E3986,0
1kmN2972E3986,0
1kmN2973E3986,0
1kmN2974E3986,6
1kmN2975E3986,0
1kmN2976E3986,7
1kmN2977E3986,0
1kmN2978E3986,0
1kmN2979E3986,85
1kmN2980E3986,38
1kmN2981E3986,35
1kmN2982E3986,0
1kmN2983E3986,0
1kmN2984E3986,0
1kmN2985E3986,0
1kmN2986E3986,27
1kmN2987E3986,117
1kmN2988E3986,73
1kmN2989E3986,8
1kmN2990E3986,0
1kmN2991E3986,0
1kmN2992E3986,0
1kmN2993E3986,0
1kmN2994E3986,0
1kmN2995E3986,18
1kmN2996E3986,0
1kmN2997E3986,0
1kmN2998E3986,18
1kmN2999E3986,1
1kmN3000E3986,8
1kmN3001E3986,201
1kmN3002E3986,130
1kmN3003E3986,0
1kmN3004E3986,0
1kmN3005E3986,0
1kmN3006E3986,23
1kmN3007E3986,0
1kmN3008E3986,32
1kmN3009E3986,0
1kmN3010E3986,92
1kmN3011E3986,0
1kmN3012E3986,0
1kmN3013E3986,146
1kmN3014E3986,215
1kmN3015E3986,3
1kmN3016E3986,0
1kmN3017E3986,0
1kmN3018E3986,361
1kmN3019E3986,504
1kmN3020E3986,909
1kmN3021E3986,41
1kmN3022E3986,0
1kmN3023E3986,342
1kmN3024E3986,16
1kmN3025E3986,20
1kmN3026E3986,57
1kmN3027E3986,110
1kmN3028E3986,0
1kmN3029E3986,3
1kmN3030E3986,136
1kmN3031E3986,129
1kmN3032E3986,40
1kmN3033E3986,0
1kmN3034E3986,7
1kmN3035E3986,90
1kmN3036E3986,141
1kmN3037E3986,0
1kmN3038E3986,12
1kmN3039E3986,0
1kmN3040E3986,27
1kmN3041E3986,0
1kmN3042E3986,42
1kmN3043E3986,119
1kmN3044E3986,103
1kmN3045E3986,0
1kmN3046E3986,2
1kmN3047E3986,0
1kmN3048E3986,226
1kmN3049E3986,35
1kmN3050E3986,14
1kmN3051E3986,264
1kmN3052E3986,19
1kmN3053E3986,0
1kmN3054E3986,52
1kmN3055E3986,2
1kmN3056E3986,357
1kmN3057E3986,71
1kmN3058E3986,802
1kmN3059E3986,493
1kmN3060E3986,638
1kmN3061E3986,498
1kmN3062E3986,358
1kmN3063E3986,119
1kmN3064E3986,0
1kmN3065E3986,134
1kmN3066E3986,509
1kmN3067E3986,38
1kmN3068E3986,66
1kmN3069E3986,366
1kmN3070E3986,478
1kmN3071E3986,145
1kmN3072E3986,186
1kmN3073E3986,0
1kmN3074E3986,82
1kmN3075E3986,1925
1kmN3076E3986,2400
1kmN3077E3986,29
1kmN3078E3986,12
1kmN3079E3986,381
1kmN3080E3986,1200
1kmN3081E3986,116
1kmN3082E3986,237
1kmN3083E3986,660
1kmN3084E3986,465
1kmN3085E3986,132
1kmN3086E3986,0
1kmN3087E3986,0
1kmN3088E3986,86
1kmN3089E3986,443
1kmN3090E3986,558
1kmN3091E3986,388
1kmN3092E3986,58
1kmN3093E3986,374
1kmN3094E3986,115
1kmN3095E3986,348
1kmN3096E3986,624
1kmN3097E3986,225
1kmN3098E3986,143
1kmN3099E3986,363
1kmN3100E3986,372
1kmN3101E3986,57
1kmN3102E3986,32
1kmN3103E3986,418
1kmN3104E3986,1189
1kmN3105E3986,122
1kmN3106E3986,309
1kmN3107E3986,14
1kmN3108E3986,131
1kmN3109E3986,60
1kmN3110E3986,697
1kmN3111E3986,284
1kmN3112E3986,261
1kmN3113E3986,189
1kmN3114E3986,2040
1kmN3115E3986,1882
1kmN3116E3986,759
1kmN3117E3986,1229
1kmN3118E3986,1932
1kmN3119E3986,1958
1kmN3120E3986,309
1kmN3121E3986,1073
1kmN3122E3986,177
1kmN3123E3986,153
1kmN3124E3986,8
1kmN3125E3986,150
1kmN3126E3986,183
1kmN3127E3986,69
1kmN3128E3986,279
1kmN3129E3986,274
1kmN3130E3986,667
1kmN3131E3986,659
1kmN3132E3986,118
1kmN3133E3986,436
1kmN3134E3986,746
1kmN3135E3986,0
1kmN3136E3986,9
1kmN3137E3986,0
1kmN3138E3986,0
1kmN3139E3986,0
1kmN3140E3986,2
1kmN3141E3986,64
1kmN3142E3986,4
1kmN3143E3986,0
1kmN3144E3986,0
1kmN3145E3986,0
1kmN3146E3986,0
1kmN2954E3987,0
1kmN2955E3987,0
1kmN2956E3987,0
1kmN2957E3987,0
1kmN2958E3987,0
1kmN2959E3987,0
1kmN2960E3987,0
1kmN2961E3987,0
1kmN2962E3987,161
1kmN2963E3987,645
1kmN2964E3987,419
1kmN2965E3987,83
1kmN2966E3987,2
1kmN2967E3987,0
1kmN2968E3987,0
1kmN2969E3987,0
1kmN2970E3987,0
1kmN2971E3987,0
1kmN2972E3987,0
1kmN2973E3987,0
1kmN2974E3987,0
1kmN2975E3987,31
1kmN2976E3987,104
1kmN2977E3987,0
1kmN2978E3987,0
1kmN2979E3987,0
1kmN2980E3987,19
1kmN2981E3987,0
1kmN2982E3987,0
1kmN2983E3987,0
1kmN2984E3987,0
1kmN2985E3987,0
1kmN2986E3987,260
1kmN2987E3987,305
1kmN2988E3987,287
1kmN2989E3987,78
1kmN2990E3987,0
1kmN2991E3987,33
1kmN2992E3987,0
1kmN2993E3987,4
1kmN2994E3987,0
1kmN2995E3987,0
1kmN2996E3987,0
1kmN2997E3987,4
1kmN2998E3987,331
1kmN2999E3987,51
1kmN3000E3987,11
1kmN3001E3987,164
1kmN3002E3987,18
1kmN3003E3987,2
1kmN3004E3987,0
1kmN3005E3987,0
1kmN3006E3987,0
1kmN3007E3987,4
1kmN3008E3987,5
1kmN3009E3987,0
1kmN3010E3987,0
1kmN3011E3987,98
1kmN3012E3987,243
1kmN3013E3987,0
1kmN3014E3987,0
1kmN3015E3987,0
1kmN3016E3987,0
1kmN3017E3987,0
1kmN3018E3987,0
1kmN3019E3987,35
1kmN3020E3987,647
1kmN3021E3987,335
1kmN3022E3987,15
1kmN3023E3987,162
1kmN3024E3987,8
1kmN3025E3987,15
1kmN3026E3987,0
1kmN3027E3987,0
1kmN3028E3987,0
1kmN3029E3987,0
1kmN3030E3987,69
1kmN3031E3987,14
1kmN3032E3987,69
1kmN3033E3987,14
1kmN3034E3987,31
1kmN3035E3987,1
1kmN3036E3987,22
1kmN3037E3987,440
1kmN3038E3987,4
1kmN3039E3987,0
1kmN3040E3987,17
1kmN3041E3987,147
1kmN3042E3987,10
1kmN3043E3987,19
1kmN3044E3987,246
1kmN3045E3987,15
1kmN3046E3987,39
1kmN3047E3987,578
1kmN3048E3987,13
1kmN3049E3987,170
1kmN3050E3987,18
1kmN3051E3987,408
1kmN3052E3987,174
1kmN3053E3987,8
1kmN3054E3987,76
1kmN3055E3987,0
1kmN3056E3987,13
1kmN3057E3987,290
1kmN3058E3987,1359
1kmN3059E3987,402
1kmN3060E3987,63
1kmN3061E3987,16
1kmN3062E3987,101
1kmN3063E3987,643
1kmN3064E3987,0
1kmN3065E3987,28
1kmN3066E3987,21
1kmN3067E3987,0
1kmN3068E3987,0
1kmN3069E3987,0
1kmN3070E3987,11
1kmN3071E3987,0
1kmN3072E3987,330
1kmN3073E3987,93
1kmN3074E3987,5
1kmN3075E3987,306
1kmN3076E3987,509
1kmN3077E3987,911
1kmN3078E3987,0
1kmN3079E3987,0
1kmN3080E3987,25
1kmN3081E3987,130
1kmN3082E3987,49
1kmN3083E3987,451
1kmN3084E3987,216
1kmN3085E3987,455
1kmN3086E3987,1
1kmN3087E3987,108
1kmN3088E3987,658
1kmN3089E3987,61
1kmN3090E3987,534
1kmN3091E3987,534
1kmN3092E3987,215
1kmN3093E3987,232
1kmN3094E3987,152
1kmN3095E3987,399
1kmN3096E3987,139
1kmN3097E3987,85
1kmN3098E3987,135
1kmN3099E3987,634
1kmN3100E3987,965
1kmN3101E3987,328
1kmN3102E3987,101
1kmN3103E3987,1378
1kmN3104E3987,292
1kmN3105E3987,8
1kmN3106E3987,70
1kmN3107E3987,0
1kmN3108E3987,108
1kmN3109E3987,618
1kmN3110E3987,6
1kmN3111E3987,273
1kmN3112E3987,1055
1kmN3113E3987,403
1kmN3114E3987,832
1kmN3115E3987,873
1kmN3116E3987,302
1kmN3117E3987,886
1kmN3118E3987,35
1kmN3119E3987,660
1kmN3120E3987,49
1kmN3121E3987,1285
1kmN3122E3987,526
1kmN3123E3987,713
1kmN3124E3987,114
1kmN3125E3987,38
1kmN3126E3987,29
1kmN3127E3987,19
1kmN3128E3987,10
1kmN3129E3987,3
1kmN3130E3987,1515
1kmN3131E3987,472
1kmN3132E3987,303
1kmN3133E3987,11
1kmN3134E3987,308
1kmN3135E3987,12
1kmN3136E3987,53
1kmN3137E3987,2
1kmN3138E3987,0
1kmN3139E3987,0
1kmN3140E3987,0
1kmN3141E3987,7
1kmN3142E3987,6
1kmN3143E3987,0
1kmN3144E3987,0
1kmN3145E3987,0
1kmN3146E3987,0
1kmN2954E3988,0
1kmN2955E3988,43
1kmN2956E3988,0
1kmN2957E3988,0
1kmN2958E3988,0
1kmN2959E3988,0
1kmN2960E3988,0
1kmN2961E3988,0
1kmN2962E3988,116
1kmN2963E3988,58
1kmN2964E3988,104
1kmN2965E3988,11
1kmN2966E3988,0
1kmN2967E3988,0
1kmN2968E3988,0
1kmN2969E3988,0
1kmN2970E3988,0
1kmN2971E3988,8
1kmN2972E3988,0
1kmN2973E3988,0
1kmN2974E3988,12
1kmN2975E3988,185
1kmN2976E3988,3
1kmN2977E3988,64
1kmN2978E3988,33
1kmN2979E3988,10
1kmN2980E3988,357
1kmN2981E3988,150
1kmN2982E3988,288
1kmN2983E3988,6
1kmN2984E3988,0
1kmN2985E3988,0
1kmN2986E3988,0
1kmN2987E3988,144
1kmN2988E3988,1003
1kmN2989E3988,529
1kmN2990E3988,29
1kmN2991E3988,0
1kmN2992E3988,0
1kmN2993E3988,0
1kmN2994E3988,0
1kmN2995E3988,0
1kmN2996E3988,0
1kmN2997E3988,0
1kmN2998E3988,42
1kmN2999E3988,42
1kmN3000E3988,413
1kmN3001E3988,113
1kmN3002E3988,8
1kmN3003E3988,0
1kmN3004E3988,0
1kmN3005E3988,0
1kmN3006E3988,0
1kmN3007E3988,0
1kmN3008E3988,0
1kmN3009E3988,0
1kmN3010E3988,0
1kmN3011E3988,160
1kmN3012E3988,839
1kmN3013E3988,134
1kmN3014E3988,0
1kmN3015E3988,18
1kmN3016E3988,11
1kmN3017E3988,70
1kmN3018E3988,0
1kmN3019E3988,7
1kmN3020E3988,331
1kmN3021E3988,850
1kmN3022E3988,576
1kmN3023E3988,1898
1kmN3024E3988,160
1kmN3025E3988,40
1kmN3026E3988,0
1kmN3027E3988,8
1kmN3028E3988,6
1kmN3029E3988,0
1kmN3030E3988,74
1kmN3031E3988,0
1kmN3032E3988,0
1kmN3033E3988,9
1kmN3034E3988,22
1kmN3035E3988,5
1kmN3036E3988,0
1kmN3037E3988,30
1kmN3038E3988,0
1kmN3039E3988,0
1kmN3040E3988,0
1kmN3041E3988,355
1kmN3042E3988,2
1kmN3043E3988,13
1kmN3044E3988,26
1kmN3045E3988,358
1kmN3046E3988,0
1kmN3047E3988,24
1kmN3048E3988,28
1kmN3049E3988,0
1kmN3050E3988,7
1kmN3051E3988,2
1kmN3052E3988,62
1kmN3053E3988,316
1kmN3054E3988,292
1kmN3055E3988,35
1kmN3056E3988,0
1kmN3057E3988,3
1kmN3058E3988,1478
1kmN3059E3988,1069
1kmN3060E3988,653
1kmN3061E3988,735
1kmN3062E3988,237
1kmN3063E3988,152
1kmN3064E3988,3
1kmN3065E3988,11
1kmN3066E3988,157
1kmN3067E3988,222
1kmN3068E3988,0
1kmN3069E3988,0
1kmN3070E3988,0
1kmN3071E3988,9
1kmN3072E3988,125
1kmN3073E3988,5
1kmN3074E3988,239
1kmN3075E3988,274
1kmN3076E3988,163
1kmN3077E3988,499
1kmN3078E3988,0
1kmN3079E3988,14
1kmN3080E3988,130
1kmN3081E3988,49
1kmN3082E3988,177
1kmN3083E3988,223
1kmN3084E3988,54
1kmN3085E3988,11
1kmN3086E3988,28
1kmN3087E3988,140
1kmN3088E3988,791
1kmN3089E3988,13
1kmN3090E3988,88
1kmN3091E3988,305
1kmN3092E3988,120
1kmN3093E3988,308
1kmN3094E3988,330
1kmN3095E3988,1040
1kmN3096E3988,329
1kmN3097E3988,296
1kmN3098E3988,830
1kmN3099E3988,62
1kmN3100E3988,261
1kmN3101E3988,251
1kmN3102E3988,4
1kmN3103E3988,1714
1kmN3104E3988,1013
1kmN3105E3988,127
1kmN3106E3988,315
1kmN3107E3988,232
1kmN3108E3988,249
1kmN3109E3988,433
1kmN3110E3988,418
1kmN3111E3988,146
1kmN3112E3988,393
1kmN3113E3988,336
1kmN3114E3988,114
1kmN3115E3988,988
1kmN3116E3988,173
1kmN3117E3988,1005
1kmN3118E3988,339
1kmN3119E3988,1095
1kmN3120E3988,30
1kmN3121E3988,576
1kmN3122E3988,2446
1kmN3123E3988,888
1kmN3124E3988,447
1kmN3125E3988,59
1kmN3126E3988,39
1kmN3127E3988,83
1kmN3128E3988,25
1kmN3129E3988,1
1kmN3130E3988,1043
1kmN3131E3988,55
1kmN3132E3988,0
1kmN3133E3988,0
1kmN3134E3988,107
1kmN3135E3988,23
1kmN3136E3988,25
1kmN3137E3988,2
1kmN3138E3988,0
1kmN3139E3988,0
1kmN3140E3988,0
1kmN3141E3988,0
1kmN3142E3988,0
1kmN3143E3988,0
1kmN3144E3988,0
1kmN3145E3988,0
1kmN2952E3989,0
1kmN2953E3989,0
1kmN2954E3989,6
1kmN2955E3989,66
1kmN2956E3989,0
1kmN2957E3989,0
1kmN2958E3989,0
1kmN2959E3989,0
1kmN2960E3989,0
1kmN2961E3989,0
1kmN2962E3989,23
1kmN2963E3989,3
1kmN2964E3989,39
1kmN2965E3989,0
1kmN2966E3989,7
1kmN2967E3989,3
1kmN2968E3989,0
1kmN2969E3989,0
1kmN2970E3989,1
1kmN2971E3989,309
1kmN2972E3989,2
1kmN2973E3989,0
1kmN2974E3989,0
1kmN2975E3989,0
1kmN2976E3989,0
1kmN2977E3989,0
1kmN2978E3989,126
1kmN2979E3989,259
1kmN2980E3989,0
1kmN2981E3989,32
1kmN2982E3989,27
1kmN2983E3989,2
1kmN2984E3989,0
1kmN2985E3989,121
1kmN2986E3989,307
1kmN2987E3989,456
1kmN2988E3989,1303
1kmN2989E3989,1161
1kmN2990E3989,4
1kmN2991E3989,0
1kmN2992E3989,0
1kmN2993E3989,0
1kmN2994E3989,5
1kmN2995E3989,169
1kmN2996E3989,5
1kmN2997E3989,0
1kmN2998E3989,0
1kmN2999E3989,6
1kmN3000E3989,1477
1kmN3001E3989,289
1kmN3002E3989,0
1kmN3003E3989,0
1kmN3004E3989,0
1kmN3005E3989,0
1kmN3006E3989,0
1kmN3007E3989,0
1kmN3008E3989,0
1kmN3009E3989,0
1kmN3010E3989,0
1kmN3011E3989,0
1kmN3012E3989,0
1kmN3013E3989,0
1kmN3014E3989,13
1kmN3015E3989,2
1kmN3016E3989,2
1kmN3017E3989,166
1kmN3018E3989,0
1kmN3019E3989,0
1kmN3020E3989,68
1kmN3021E3989,416
1kmN3022E3989,961
1kmN3023E3989,1879
1kmN3024E3989,293
1kmN3025E3989,9
1kmN3026E3989,17
1kmN3027E3989,32
1kmN3028E3989,174
1kmN3029E3989,99
1kmN3030E3989,230
1kmN3031E3989,5
1kmN3032E3989,7
1kmN3033E3989,30
1kmN3034E3989,13
1kmN3035E3989,8
1kmN3036E3989,6
1kmN3037E3989,43
1kmN3038E3989,243
1kmN3039E3989,36
1kmN3040E3989,3
1kmN3041E3989,59
1kmN3042E3989,213
1kmN3043E3989,0
1kmN3044E3989,0
1kmN3045E3989,116
1kmN3046E3989,142
1kmN3047E3989,0
1kmN3048E3989,11
1kmN3049E3989,144
1kmN3050E3989,50
1kmN3051E3989,7
1kmN3052E3989,352
1kmN3053E3989,203
1kmN3054E3989,395
1kmN3055E3989,31
1kmN3056E3989,0
1kmN3057E3989,239
1kmN3058E3989,1184
1kmN3059E3989,1776
1kmN3060E3989,478
1kmN3061E3989,376
1kmN3062E3989,368
1kmN3063E3989,457
1kmN3064E3989,247
1kmN3065E3989,759
1kmN3066E3989,472
1kmN3067E3989,0
1kmN3068E3989,19
1kmN3069E3989,53
1kmN3070E3989,77
1kmN3071E3989,522
1kmN3072E3989,114
1kmN3073E3989,2
1kmN3074E3989,123
1kmN3075E3989,790
1kmN3076E3989,44
1kmN3077E3989,187
1kmN3078E3989,0
1kmN3079E3989,21
1kmN3080E3989,321
1kmN3081E3989,1416
1kmN3082E3989,315
1kmN3083E3989,88
1kmN3084E3989,42
1kmN3085E3989,76
1kmN3086E3989,0
1kmN3087E3989,293
1kmN3088E3989,772
1kmN3089E3989,27
1kmN3090E3989,183
1kmN3091E3989,129
1kmN3092E3989,30
1kmN3093E3989,199
1kmN3094E3989,329
1kmN3095E3989,207
1kmN3096E3989,419
1kmN3097E3989,294
1kmN3098E3989,449
1kmN3099E3989,117
1kmN3100E3989,100
1kmN3101E3989,116
1kmN3102E3989,438
1kmN3103E3989,1037
1kmN3104E3989,290
1kmN3105E3989,627
1kmN3106E3989,861
1kmN3107E3989,504
1kmN3108E3989,693
1kmN3109E3989,2
1kmN3110E3989,837
1kmN3111E3989,243
1kmN3112E3989,1439
1kmN3113E3989,982
1kmN3114E3989,667
1kmN3115E3989,1636
1kmN3116E3989,889
1kmN3117E3989,266
1kmN3118E3989,1004
1kmN3119E3989,586
1kmN3120E3989,198
1kmN3121E3989,863
1kmN3122E3989,2490
1kmN3123E3989,1779
1kmN3124E3989,1049
1kmN3125E3989,364
1kmN3126E3989,179
1kmN3127E3989,417
1kmN3128E3989,115
1kmN3129E3989,64
1kmN3130E3989,197
1kmN3131E3989,0
1kmN3132E3989,0
1kmN3133E3989,34
1kmN3134E3989,272
1kmN3135E3989,0
1kmN3136E3989,0
1kmN3137E3989,0
1kmN3138E3989,0
1kmN3139E3989,0
1kmN3140E3989,0
1kmN3141E3989,0
1kmN3142E3989,0
1kmN3143E3989,1
1kmN3144E3989,0
1kmN2947E3990,0
1kmN2948E3990,0
1kmN2949E3990,0
1kmN2950E3990,0
1kmN2951E3990,0
1kmN2952E3990,0
1kmN2953E3990,0
1kmN2954E3990,0
1kmN2955E3990,419
1kmN2956E3990,29
1kmN2957E3990,0
1kmN2958E3990,0
1kmN2959E3990,0
1kmN2960E3990,0
1kmN2961E3990,3
1kmN2962E3990,381
1kmN2963E3990,545
1kmN2964E3990,150
1kmN2965E3990,46
1kmN2966E3990,0
1kmN2967E3990,5
1kmN2968E3990,0
1kmN2969E3990,0
1kmN2970E3990,0
1kmN2971E3990,42
1kmN2972E3990,13
1kmN2973E3990,0
1kmN2974E3990,0
1kmN2975E3990,0
1kmN2976E3990,0
1kmN2977E3990,55
1kmN2978E3990,40
1kmN2979E3990,24
1kmN2980E3990,55
1kmN2981E3990,212
1kmN2982E3990,28
1kmN2983E3990,0
1kmN2984E3990,33
1kmN2985E3990,36
1kmN2986E3990,42
1kmN2987E3990,332
1kmN2988E3990,426
1kmN2989E3990,19
1kmN2990E3990,0
1kmN2991E3990,0
1kmN2992E3990,0
1kmN2993E3990,0
1kmN2994E3990,157
1kmN2995E3990,325
1kmN2996E3990,46
1kmN2997E3990,10
1kmN2998E3990,138
1kmN2999E3990,75
1kmN3000E3990,290
1kmN3001E3990,318
1kmN3002E3990,27
1kmN3003E3990,0
1kmN3004E3990,0
1kmN3005E3990,0
1kmN3006E3990,0
1kmN3007E3990,0
1kmN3008E3990,0
1kmN3009E3990,0
1kmN3010E3990,0
1kmN3011E3990,0
1kmN3012E3990,0
1kmN3013E3990,0
1kmN3014E3990,0
1kmN3015E3990,37
1kmN3016E3990,26
1kmN3017E3990,29
1kmN3018E3990,230
1kmN3019E3990,82
1kmN3020E3990,43
1kmN3021E3990,251
1kmN3022E3990,9
1kmN3023E3990,160
1kmN3024E3990,176
1kmN3025E3990,0
1kmN3026E3990,0
1kmN3027E3990,0
1kmN3028E3990,0
1kmN3029E3990,0
1kmN3030E3990,6
1kmN3031E3990,186
1kmN3032E3990,72
1kmN3033E3990,0
1kmN3034E3990,15
1kmN3035E3990,19
1kmN3036E3990,13
1kmN3037E3990,139
1kmN3038E3990,4
1kmN3039E3990,3
1kmN3040E3990,0
1kmN3041E3990,0
1kmN3042E3990,24
1kmN3043E3990,10
1kmN3044E3990,1
1kmN3045E3990,28
1kmN3046E3990,28
1kmN3047E3990,264
1kmN3048E3990,0
1kmN3049E3990,28
1kmN3050E3990,73
1kmN3051E3990,0
1kmN3052E3990,0
1kmN3053E3990,39
1kmN3054E3990,152
1kmN3055E3990,2
1kmN3056E3990,20
1kmN3057E3990,180
1kmN3058E3990,1129
1kmN3059E3990,1140
1kmN3060E3990,99
1kmN3061E3990,33
1kmN3062E3990,2
1kmN3063E3990,46
1kmN3064E3990,3
1kmN3065E3990,545
1kmN3066E3990,234
1kmN3067E3990,16
1kmN3068E3990,530
1kmN3069E3990,492
1kmN3070E3990,226
1kmN3071E3990,228
1kmN3072E3990,18
1kmN3073E3990,756
1kmN3074E3990,273
1kmN3075E3990,30
1kmN3076E3990,0
1kmN3077E3990,179
1kmN3078E3990,72
1kmN3079E3990,2
1kmN3080E3990,27
1kmN3081E3990,94
1kmN3082E3990,80
1kmN3083E3990,224
1kmN3084E3990,156
1kmN3085E3990,0
1kmN3086E3990,25
1kmN3087E3990,238
1kmN3088E3990,53
1kmN3089E3990,88
1kmN3090E3990,25
1kmN3091E3990,407
1kmN3092E3990,160
1kmN3093E3990,149
1kmN3094E3990,369
1kmN3095E3990,1134
1kmN3096E3990,509
1kmN3097E3990,472
1kmN3098E3990,513
1kmN3099E3990,230
1kmN3100E3990,193
1kmN3101E3990,172
1kmN3102E3990,510
1kmN3103E3990,1011
1kmN3104E3990,0
1kmN3105E3990,49
1kmN3106E3990,126
1kmN3107E3990,711
1kmN3108E3990,158
1kmN3109E3990,5
1kmN3110E3990,1615
1kmN3111E3990,725
1kmN3112E3990,716
1kmN3113E3990,1934
1kmN3114E3990,801
1kmN3115E3990,1514
1kmN3116E3990,1170
1kmN3117E3990,259
1kmN3118E3990,309
1kmN3119E3990,34
1kmN3120E3990,89
1kmN3121E3990,332
1kmN3122E3990,71
1kmN3123E3990,7
1kmN3124E3990,0
1kmN3125E3990,0
1kmN3126E3990,66
1kmN3127E3990,532
1kmN3128E3990,247
1kmN3129E3990,252
1kmN3130E3990,132
1kmN3131E3990,0
1kmN3132E3990,2
1kmN3133E3990,114
1kmN3134E3990,654
1kmN3135E3990,53
1kmN3136E3990,9
1kmN3137E3990,0
1kmN3138E3990,0
1kmN3139E3990,0
1kmN2942E3991,0
1kmN2943E3991,0
1kmN2944E3991,0
1kmN2945E3991,0
1kmN2946E3991,0
1kmN2947E3991,0
1kmN2948E3991,0
1kmN2949E3991,0
1kmN2950E3991,211
1kmN2951E3991,15
1kmN2952E3991,0
1kmN2953E3991,0
1kmN2954E3991,0
1kmN2955E3991,78
1kmN2956E3991,0
1kmN2957E3991,0
1kmN2958E3991,0
1kmN2959E3991,0
1kmN2960E3991,0
1kmN2961E3991,0
1kmN2962E3991,207
1kmN2963E3991,80
1kmN2964E3991,360
1kmN2965E3991,108
1kmN2966E3991,0
1kmN2967E3991,0
1kmN2968E3991,0
1kmN2969E3991,0
1kmN2970E3991,0
1kmN2971E3991,0
1kmN2972E3991,0
1kmN2973E3991,0
1kmN2974E3991,0
1kmN2975E3991,0
1kmN2976E3991,0
1kmN2977E3991,107
1kmN2978E3991,1
1kmN2979E3991,28
1kmN2980E3991,19
1kmN2981E3991,0
1kmN2982E3991,0
1kmN2983E3991,9
1kmN2984E3991,130
1kmN2985E3991,0
1kmN2986E3991,198
1kmN2987E3991,25
1kmN2988E3991,24
1kmN2989E3991,3
1kmN2990E3991,0
1kmN2991E3991,0
1kmN2992E3991,67
1kmN2993E3991,101
1kmN2994E3991,33
1kmN2995E3991,0
1kmN2996E3991,0
1kmN2997E3991,57
1kmN2998E3991,243
1kmN2999E3991,0
1kmN3000E3991,2
1kmN3001E3991,4
1kmN3002E3991,8
1kmN3003E3991,0
1kmN3004E3991,0
1kmN3005E3991,0
1kmN3006E3991,0
1kmN3007E3991,0
1kmN3008E3991,0
1kmN3009E3991,0
1kmN3010E3991,0
1kmN3011E3991,0
1kmN3012E3991,0
1kmN3013E3991,0
1kmN3014E3991,150
1kmN3015E3991,126
1kmN3016E3991,6
1kmN3017E3991,1
1kmN3018E3991,74
1kmN3019E3991,0
1kmN3020E3991,3
1kmN3021E3991,65
1kmN3022E3991,110
1kmN3023E3991,95
1kmN3024E3991,339
1kmN3025E3991,121
1kmN3026E3991,0
1kmN3027E3991,0
1kmN3028E3991,0
1kmN3029E3991,0
1kmN3030E3991,228
1kmN3031E3991,440
1kmN3032E3991,241
1kmN3033E3991,75
1kmN3034E3991,2
1kmN3035E3991,471
1kmN3036E3991,196
1kmN3037E3991,0
1kmN3038E3991,19
1kmN3039E3991,226
1kmN3040E3991,0
1kmN3041E3991,9
